is_host,goals_scored_last_4y,goals_received_last_4y,wins_last_4y,losses_last_4y,draws_last_4y,world_cup_titles_before,squad_total_market_value_eur,fifa_rank_pre_tournament,fifa_points_pre_tournament,squad_avg_age,world_cup_participations_before,groups_passed_before,round16_before,quarterfinals_before,semifinals_before,finals_before,continent_Africa,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America
0,0.7418353242917369,0.7586527112674347,0.8970401159532517,0.7182406507308099,-1.3847078409284628,-0.4033353763771789,-0.3899634617099386,0.43966001952292705,-0.8178430676380813,0.3198004493801162,0.018763813964751342,0.26494066616395145,-0.1418794029762499,-0.10356722776986163,0.22170581420036273,-0.421485841197821,0,0,1,0,0,0
0,1.903519071315681,0.07452384197126054,1.348510963784987,-0.6356503500307581,-1.3847078409284628,-0.4033353763771789,0.6622076715021427,-1.2144707096657903,2.349672311865075,0.514583366399053,1.2747666112302987,1.1274070900593678,2.065667917908452,0.1744290151913459,0.22170581420036273,-0.421485841197821,0,0,1,0,0,0
0,-0.5489243946237566,0.07452384197126054,-0.6078627101525323,-0.18435334977690213,0.6693393857119581,-0.4033353763771789,-0.18538301194859902,0.07207541303654538,-0.7928300043013304,0.9041492004369267,-0.69895207018699,-0.5975257577314649,-0.5098039564570336,-0.38156347073106917,-0.15519406994025398,-0.421485841197821,0,0,1,0,0,0
0,-0.2907724508406579,-1.1417052589997156,-0.15639186232079716,-0.6356503500307581,-0.5044018866539967,-0.4033353763771789,0.06005317954973963,-0.11171689020664544,-0.07300962605483131,0.6119748249085197,-0.34009412811111933,-0.5975257577314649,-0.5098039564570336,-0.38156347073106917,-0.15519406994025398,-0.421485841197821,0,0,1,0,0,0
0,1.2151138878940846,-0.5335907085142276,1.04753039856383,-0.8612988501576861,-1.9715784771114402,-0.4033353763771789,-0.5157894905454528,-1.2144707096657903,-0.553816287972377,0.7093662834179899,-1.0578100122628606,-0.813142363705319,-0.8777285099378173,-0.6595597136922766,-0.5320939540808707,-0.421485841197821,0,0,1,0,0,0
0,1.3872151837494837,0.6826383924567486,1.4990012463955653,0.4925921506038819,1.5496453399864243,-0.4033353763771789,-0.36280676483896435,1.4198856368199448,-0.8039469213398864,-0.7515055942240416,-0.5195230991490547,-0.5975257577314649,-0.5098039564570336,-0.6595597136922766,-0.5320939540808707,-0.421485841197821,0,1,0,0,0,0
0,-0.9361523102984047,0.3785811172140046,-0.7583529927631107,0.7182406507308099,-1.0912725228369742,-0.4033353763771789,-0.26866354901958683,-0.5405655977740907,-0.02020427012169045,-0.8488970527335117,-0.8783810412249253,-0.813142363705319,-0.8777285099378173,-0.6595597136922766,-0.5320939540808707,-0.421485841197821,0,0,1,0,0,0
0,-1.1512789301176536,-1.4457625342424598,-0.6078627101525323,-0.6356503500307581,-0.21096656856250798,-0.4033353763771789,-0.4608726146508159,-0.8468861031794087,0.4606023917958553,0.19319155331780433,-1.0578100122628606,-0.813142363705319,-0.8777285099378173,-0.6595597136922766,-0.5320939540808707,-0.421485841197821,0,0,0,0,0,1
0,0.526708704472488,0.8346670300781207,0.7465498333426733,-0.18435334977690213,-0.5044018866539967,1.4116738173201264,1.3079335748786423,-0.7856220020983451,-0.6260762487229908,0.514583366399053,1.2747666112302987,1.343023696033222,0.9618942574661011,1.0084177440749684,0.975505582481596,1.821551852828844,0,0,0,0,0,1
0,-0.7640510144430056,-0.7616336649462856,-0.7583529927631107,-0.6356503500307581,-1.0912725228369742,-0.4033353763771789,0.20265601222998902,0.6234523227661178,-0.8400769017151933,-1.4332458037903222,-1.0578100122628606,-0.813142363705319,-0.8777285099378173,-0.6595597136922766,-0.5320939540808707,-0.421485841197821,1,0,0,0,0,0
0,-1.7536334656115506,-0.8376479837569717,-1.5108044058160028,-0.18435334977690213,0.08246874952898071,-0.4033353763771789,-0.3827216758776788,2.4001112541169625,1.1720850822634374,-2.50455184739448,-0.5195230991490547,-0.3819091517576108,-0.1418794029762499,-0.38156347073106917,-0.5320939540808707,-0.421485841197821,1,0,0,0,0,0
0,0.9569619441109859,0.4545954360246906,0.2950789855109381,0.2669436504769539,-0.21096656856250798,-0.4033353763771789,-0.8093232096130503,2.4001112541169625,-1.2541820614014032,1.274236742772907,-0.160665157073184,-0.3819091517576108,-0.1418794029762499,-0.6595597136922766,-0.5320939540808707,-0.421485841197821,0,1,0,0,0,0
0,-0.0326205070575592,1.0627099865101788,-0.30688214493137556,0.943889150857738,-0.7978372047454854,-0.4033353763771789,-0.6177779743497784,-0.4793014966930271,0.1521079439759271,0.7093662834179899,-1.0578100122628606,-0.813142363705319,-0.8777285099378173,-0.6595597136922766,-0.5320939540808707,-0.421485841197821,0,0,0,0,0,1
0,-0.8070763384068553,-1.2177195778104017,-0.7583529927631107,-0.8612988501576861,-0.7978372047454854,-0.4033353763771789,-0.3795835686836995,-0.41803739561196346,-0.8261807554169983,0.20293069916875273,-0.69895207018699,-0.3819091517576108,-0.1418794029762499,-0.38156347073106917,-0.5320939540808707,-0.421485841197821,0,0,1,0,0,0
0,-1.0222029582261043,0.3785811172140046,-1.0593335579842675,0.4925921506038819,0.6693393857119581,-0.4033353763771789,-0.8781805232347873,2.155054849792708,-1.0846490765634247,1.8780637855316142,-1.0578100122628606,-0.813142363705319,-0.8777285099378173,-0.6595597136922766,-0.5320939540808707,-0.421485841197821,1,0,0,0,0,0
0,-1.667582817683851,-1.0656909401890298,-1.6612946884265811,-0.41000184990383015,1.2562100218949355,-0.4033353763771789,-0.23245461985828778,1.4198856368199448,-1.0068306572935328,-0.6541141357145714,-1.0578100122628606,-0.813142363705319,-0.8777285099378173,-0.6595597136922766,-0.5320939540808707,-0.421485841197821,0,0,1,0,0,0
0,0.010404816906290587,0.30256679840331857,-0.45737242754195395,0.04129515035002589,0.08246874952898071,-0.4033353763771789,-0.8856938760357569,0.8685087270903723,-0.7038946679928827,0.8359751794802983,-0.34009412811111933,-0.5975257577314649,-0.5098039564570336,-0.6595597136922766,-0.5320939540808707,-0.421485841197821,0,0,0,0,1,0
0,0.7848606482555868,0.07452384197126054,0.5960595507320949,1.395186151111594,1.5496453399864243,-0.4033353763771789,-0.6155149162771972,0.43966001952292705,-0.8178430676380813,0.6119748249085197,0.018763813964751342,-0.5975257577314649,-0.5098039564570336,-0.38156347073106917,-0.15519406994025398,-0.421485841197821,0,1,0,0,0,0
0,-0.20472180291295836,-0.4575763897035416,-0.15639186232079716,-0.6356503500307581,0.3759040676204694,-0.4033353763771789,1.5004443815862154,-1.1532066085847268,0.7718760688754225,-0.16715684316722762,-0.34009412811111933,-0.3819091517576108,-0.5098039564570336,-0.10356722776986163,0.22170581420036273,-0.421485841197821,0,0,1,0,0,0
0,-1.1512789301176536,0.07452384197126054,-1.209823840594846,0.943889150857738,-1.3847078409284628,-0.4033353763771789,-0.2798279688443207,0.133339514117609,-0.29256873756631174,0.22240899087064606,0.37762175604062204,0.26494066616395145,0.5939697039853175,0.1744290151913459,-0.5320939540808707,-0.421485841197821,0,0,1,0,0,0
0,-0.11867115498525876,-0.7616336649462856,0.14458870290035966,-0.18435334977690213,0.08246874952898071,-0.4033353763771789,0.1064006088762024,-0.2955091934498363,-0.16194496236327907,-0.42037463529184793,-1.0578100122628606,-0.813142363705319,-0.8777285099378173,-0.6595597136922766,-0.5320939540808707,-0.421485841197821,0,0,1,0,0,0
0,-1.3664055499369026,0.3785811172140046,-1.209823840594846,0.2669436504769539,1.5496453399864243,-0.4033353763771789,-0.6091783536739699,0.6847164238471815,-0.8845445698694172,1.7806723270221476,0.018763813964751342,-0.16629254578375674,0.22604515050453378,-0.6595597136922766,-0.5320939540808707,-0.421485841197821,0,0,0,0,0,1
0,0.7848606482555868,1.2907529429422369,0.14458870290035966,1.169537650984666,0.3759040676204694,-0.4033353763771789,-0.3795835686836995,0.43966001952292705,-0.9123368624658071,0.21266984501969766,-0.8783810412249253,-0.5975257577314649,-0.5098039564570336,-0.6595597136922766,-0.5320939540808707,-0.421485841197821,0,0,0,1,0,0
0,-0.3768230987683575,1.3667672617529227,-0.30688214493137556,1.169537650984666,-0.21096656856250798,-0.4033353763771789,-0.8802927107691965,2.155054849792708,-1.1791428713911505,-1.0534191156033934,-1.0578100122628606,-0.813142363705319,-0.8777285099378173,-0.6595597136922766,-0.5320939540808707,-0.421485841197821,0,1,0,0,0,0
0,0.3546074086170889,0.9106813488888067,-0.15639186232079716,0.04129515035002589,0.6693393857119581,-0.4033353763771789,-0.37940252403789304,-0.9081502042604723,0.48839468439224526,1.2450193052200689,-1.0578100122628606,-0.813142363705319,-0.8777285099378173,-0.6595597136922766,-0.5320939540808707,-0.421485841197821,0,0,0,0,0,1
0,0.3546074086170889,-0.9136623025676577,0.14458870290035966,-0.41000184990383015,-1.6781431590199514,0.5041692204714737,2.885435922005904,-0.8468861031794087,0.2688355728807648,-0.4593312186956346,1.0953376401923633,1.343023696033222,0.9618942574661011,1.5644102299973834,0.22170581420036273,0.1392735823088452,0,0,1,0,0,0
0,-1.0222029582261043,-0.6096050273249136,-1.3603141232054243,0.04129515035002589,0.08246874952898071,-0.4033353763771789,-0.2555679863062503,-0.6018296988551544,0.22158867546690192,-0.12820025976344093,-0.34009412811111933,-0.16629254578375674,0.22604515050453378,-0.38156347073106917,-0.5320939540808707,-0.421485841197821,0,0,1,0,0,0
0,1.129063239966385,-1.9018484471065757,1.6494915290061438,-1.7638928506653981,-0.5044018866539967,4.134187607866084,2.4026501998552496,-1.275734810746854,2.418013559359598,0.6119748249085197,2.7101983795337814,3.283573149797909,3.1694415783508028,3.510383930725836,3.2369048873252964,2.9430706998421763,0,0,0,0,0,1
0,0.6988100003278872,-0.30554775208216955,0.7465498333426733,-1.086947350284614,0.08246874952898071,1.4116738173201264,2.0707350158766755,-1.0919425075036633,2.1914507901138274,-0.7515055942240416,1.6336245533061693,1.1274070900593678,1.6977433644276683,1.5644102299973834,1.7293053507628293,1.2607924293221777,0,0,1,0,0,0
0,-0.3337977748045077,-0.22953343327148354,-0.45737242754195395,0.04129515035002589,-0.21096656856250798,-0.4033353763771789,-0.23245461985828778,-0.41803739561196346,-0.06745116753555333,-0.5567226772051047,0.7364796981164927,0.6961738781116596,-0.1418794029762499,0.7304215011137609,0.22170581420036273,-0.421485841197821,0,0,1,0,0,0
0,0.44065805654478846,-0.4575763897035416,1.1980206811744085,-0.8612988501576861,0.08246874952898071,-0.4033353763771789,-0.5408943480972868,0.37839591844186343,1.553673259611871,0.514583366399053,0.7364796981164927,-0.3819091517576108,-0.1418794029762499,-0.38156347073106917,-0.15519406994025398,-0.421485841197821,0,1,0,0,0,0
0,0.44065805654478846,-0.9896766213783437,1.04753039856383,-1.3125958504115423,-0.5044018866539967,-0.4033353763771789,1.4008698263926431,-1.0919425075036633,0.7218499422019207,-0.5567226772051047,0.37762175604062204,0.9117904840855138,1.3298188109468847,0.4524252581525534,0.5986056983409794,0.7000330058155114,0,0,1,0,0,0
0,0.13948078879783996,-1.0656909401890298,0.2950789855109381,-0.8612988501576861,0.08246874952898071,-0.4033353763771789,1.2741385743280964,-1.1532066085847268,-0.564933205010933,-0.26454830167669774,0.19819278500268667,0.6961738781116596,0.9618942574661011,0.4524252581525534,0.5986056983409794,0.7000330058155114,0,0,1,0,0,0
0,-0.8070763384068553,1.0627099865101788,-0.7583529927631107,0.7182406507308099,0.6693393857119581,-0.4033353763771789,-0.3795835686836995,-0.23424509236877267,-0.8345184431959154,0.9041492004369267,-0.160665157073184,-0.3819091517576108,-0.1418794029762499,-0.6595597136922766,-0.5320939540808707,-0.421485841197821,0,0,0,0,0,1
0,-1.1512789301176536,-1.1417052589997156,-0.30688214493137556,-0.6356503500307581,0.08246874952898071,-0.4033353763771789,-0.18695206554558866,-0.050452789125581834,-0.24532184015244887,0.22240899087064606,-0.5195230991490547,-0.3819091517576108,-0.1418794029762499,-0.6595597136922766,-0.5320939540808707,-0.421485841197821,1,0,0,0,0,0
0,0.3546074086170889,0.9866956676994927,-0.15639186232079716,0.7182406507308099,-0.21096656856250798,-0.4033353763771789,-0.9738324444358856,2.461375355198026,-1.2375066858435693,-0.8878536361372984,-1.0578100122628606,-0.813142363705319,-0.8777285099378173,-0.6595597136922766,-0.5320939540808707,-0.421485841197821,0,0,0,0,1,0
0,1.3872151837494837,0.22655247959263256,0.5960595507320949,-0.41000184990383015,1.5496453399864243,4.134187607866084,1.5532490699464432,-1.275734810746854,-0.40095867869223245,-0.16715684316722762,1.9924824953820401,2.4211067259024923,1.6977433644276683,2.398398958881006,2.8600050031846793,2.9430706998421763,0,0,0,0,0,1
0,-1.1082536061538037,-0.30554775208216955,-1.209823840594846,-0.18435334977690213,-0.5044018866539967,-0.4033353763771789,-0.3795835686836995,0.37839591844186343,-0.9095576332061681,0.514583366399053,-0.8783810412249253,-0.813142363705319,-0.8777285099378173,-0.6595597136922766,-0.5320939540808707,-0.421485841197821,0,0,1,0,0,0
0,-1.5385068457923017,-1.1417052589997156,-1.0593335579842675,-0.6356503500307581,-1.6781431590199514,-0.4033353763771789,-0.8652056569519885,0.010811311955481774,-0.3148025716434237,-0.6541141357145714,-1.0578100122628606,-0.813142363705319,-0.8777285099378173,-0.6595597136922766,-0.5320939540808707,-0.421485841197821,1,0,0,0,0,0
0,-0.9361523102984047,-0.15351911446079752,-0.9088432753736891,0.2669436504769539,0.08246874952898071,1.4116738173201264,0.3197315498515226,-0.4793014966930271,1.8549695036493346,0.514583366399053,1.2747666112302987,1.343023696033222,0.9618942574661011,1.0084177440749684,0.975505582481596,0.1392735823088452,0,0,0,0,0,1
0,-0.0326205070575592,-0.38156207089285554,1.04753039856383,0.7182406507308099,-0.5044018866539967,-0.4033353763771789,-0.8489116388294039,0.5009241206039906,1.4904180016624875,0.514583366399053,-0.160665157073184,-0.813142363705319,-0.8777285099378173,-0.6595597136922766,-0.5320939540808707,-0.421485841197821,1,0,0,0,0,0
0,1.5593164796048828,-0.9896766213783437,3.0039040725013493,-1.5382443505384702,-2.265013795202929,-0.4033353763771789,2.432824307489666,-1.2144707096657903,1.6501125149213443,-0.06976538465776091,1.0953376401923633,0.9117904840855138,1.3298188109468847,0.4524252581525534,-0.5320939540808707,-0.421485841197821,0,0,1,0,0,0
0,-0.5919497185876064,-0.22953343327148354,-0.7583529927631107,-0.6356503500307581,0.08246874952898071,-0.4033353763771789,0.012860875209513211,-0.6630937999362179,0.28551094843859876,-1.277419470175172,-1.0578100122628606,-0.813142363705319,-0.8777285099378173,-0.6595597136922766,-0.5320939540808707,-0.421485841197821,0,0,1,0,0,0
0,0.6557846763640374,-0.6096050273249136,1.04753039856383,-0.18435334977690213,-0.7978372047454854,-0.4033353763771789,0.4534330207796193,-1.0919425075036633,0.8385775711067583,1.0697146799030253,0.018763813964751342,-0.16629254578375674,-0.1418794029762499,-0.10356722776986163,0.22170581420036273,-0.421485841197821,0,0,1,0,0,0
0,1.4732658316771834,0.22655247959263256,1.6494915290061438,0.7182406507308099,-0.21096656856250798,-0.4033353763771789,-0.2001683246894628,-0.3567732945308999,1.8237587590635886,-2.017594554847136,0.7364796981164927,0.26494066616395145,0.5939697039853175,-0.10356722776986163,-0.15519406994025398,-0.421485841197821,0,0,0,1,0,0
0,-1.1943042540815034,-0.5335907085142276,-1.0593335579842675,0.04129515035002589,0.3759040676204694,-0.4033353763771789,-0.2802805804588369,-0.3567732945308999,0.0381595443307284,1.0891929716049187,-0.160665157073184,-0.3819091517576108,-0.1418794029762499,-0.38156347073106917,-0.5320939540808707,-0.421485841197821,0,0,0,0,0,1
0,-1.3664055499369026,-0.9896766213783437,-0.15639186232079716,-1.3125958504115423,0.9627747038034468,-0.4033353763771789,-0.7958052093928321,-0.6018296988551544,0.2577186558422088,1.206062721816282,-1.0578100122628606,-0.813142363705319,-0.8777285099378173,-0.6595597136922766,-0.5320939540808707,-0.421485841197821,0,0,1,0,0,0
0,-0.8070763384068553,-0.0014904768394254806,-0.7583529927631107,-0.18435334977690213,0.6693393857119581,-0.4033353763771789,-0.8597139693625249,-0.050452789125581834,-0.17306187940183507,-0.7222881566711998,-0.34009412811111933,-0.813142363705319,-0.8777285099378173,-0.6595597136922766,-0.5320939540808707,-0.421485841197821,1,0,0,0,0,0
0,1.516291155641033,0.9866956676994927,-0.00590157971021874,-0.6356503500307581,0.9627747038034468,3.2266830110174314,1.634719160559366,-0.6630937999362179,1.8869306401351829,-0.5567226772051047,2.3513404374579108,3.0679565438240544,2.8015170248700194,3.7883801736870435,4.367604539747147,4.064589546855509,0,0,1,0,0,0
0,0.9999872680748356,-0.38156207089285554,0.7465498333426733,-0.18435334977690213,-0.7978372047454854,-0.4033353763771789,0.027947929026721146,-0.7243579010172815,1.9323988308228766,-0.06976538465776091,-0.160665157073184,0.04932406019009736,0.5939697039853175,-0.38156347073106917,-0.5320939540808707,-0.421485841197821,0,0,1,0,0,0
0,1.7744430994241318,0.7586527112674347,1.6494915290061438,0.943889150857738,0.9627747038034468,-0.4033353763771789,-0.5369113658895439,-1.0919425075036633,-0.592725497607323,0.514583366399053,1.0953376401923633,0.26494066616395145,0.5939697039853175,-0.10356722776986163,-0.5320939540808707,-0.421485841197821,0,0,0,1,0,0
0,-1.6245574937200014,-0.30554775208216955,-1.8117849710371596,1.169537650984666,-1.6781431590199514,-0.4033353763771789,-0.582776009493856,0.19460361519867259,-0.3092441131241457,0.4171919078895829,-0.8783810412249253,-0.813142363705319,-0.8777285099378173,-0.6595597136922766,-0.5320939540808707,-0.421485841197821,0,0,1,0,0,0
0,-0.3768230987683575,0.22655247959263256,-0.00590157971021874,0.2669436504769539,0.08246874952898071,-0.4033353763771789,-0.9210881042909267,-0.6630937999362179,0.4272516406801874,0.16397411576496604,-0.34009412811111933,-0.3819091517576108,-0.8777285099378173,-0.38156347073106917,-0.5320939540808707,-0.421485841197821,0,0,0,0,0,1
0,-0.07564583102140898,-0.15351911446079752,0.14458870290035966,-0.8612988501576861,-1.0912725228369742,0.5041692204714737,3.8510073663072117,-0.7243579010172815,-0.6399723950211859,-0.06976538465776091,0.915908669154428,1.1274070900593678,0.5939697039853175,1.286413987036176,0.22170581420036273,0.1392735823088452,0,0,1,0,0,0
0,-0.4198484227322073,-0.9896766213783437,-0.15639186232079716,-0.6356503500307581,-1.3847078409284628,-0.4033353763771789,-0.37976461332950606,-0.9694143053415359,0.6301353766338339,-0.08924367635965426,0.7364796981164927,0.4805572721378055,0.9618942574661011,0.1744290151913459,-0.5320939540808707,-0.421485841197821,0,0,1,0,0,0
0,-0.6349750425514562,-1.9018484471065757,-0.00590157971021874,-0.6356503500307581,-1.0912725228369742,-0.4033353763771789,-0.6469563364322586,1.1748292324956904,-0.7956092335609695,-0.040547947104919185,-0.34009412811111933,-0.5975257577314649,-0.5098039564570336,-0.6595597136922766,-0.5320939540808707,-0.421485841197821,1,0,0,0,0,0
0,-1.7966587895754005,0.15053816078194654,-1.209823840594846,0.7182406507308099,-1.3847078409284628,-0.4033353763771789,-0.3453057824110031,0.5009241206039906,-0.41763405425006644,-0.7515055942240416,-0.69895207018699,-0.813142363705319,-0.8777285099378173,-0.6595597136922766,-0.5320939540808707,-0.421485841197821,1,0,0,0,0,0
1,1.731417775460282,-0.4575763897035416,1.6494915290061438,-0.6356503500307581,-0.5044018866539967,-0.4033353763771789,0.3749501668225036,-1.1532066085847268,0.7524214640579495,1.059975534052077,-1.0578100122628606,-0.813142363705319,-0.8777285099378173,-0.6595597136922766,-0.5320939540808707,-0.421485841197821,0,0,0,0,0,1
0,-0.0326205070575592,0.4545954360246906,0.4455692681215165,0.2669436504769539,-1.0912725228369742,1.4116738173201264,0.6978131185107533,-0.9081502042604723,0.29106940695787675,0.6119748249085197,1.454195582268234,1.558640302007076,1.3298188109468847,1.286413987036176,0.975505582481596,1.821551852828844,0,0,0,0,0,1
0,0.18250611276168974,3.039082275588015,-0.00590157971021874,3.200374152127018,-0.21096656856250798,-0.4033353763771789,-0.9816777124208338,0.2558677162797362,-0.8011676920802474,-2.50455184739448,-0.69895207018699,-0.5975257577314649,-0.5098039564570336,-0.6595597136922766,-0.5320939540808707,-0.421485841197821,0,0,0,1,0,0
0,-0.8931269863345549,-1.1417052589997156,-0.30688214493137556,-0.6356503500307581,1.2562100218949355,-0.4033353763771789,-0.3795835686836995,-0.17298099128770905,-0.8511938187537493,-0.050287092955867585,0.5570507270785574,0.4805572721378055,-0.1418794029762499,0.4524252581525534,0.5986056983409794,0.1392735823088452,0,0,1,0,0,0
0,0.9569619441109859,1.7468388558063528,1.6494915290061438,0.2669436504769539,1.8430806580779129,-0.4033353763771789,-0.5780990228105215,-0.41803739561196346,0.04927646136928437,1.917020368935401,1.6336245533061693,0.9117904840855138,1.6977433644276683,-0.10356722776986163,-0.5320939540808707,-0.421485841197821,0,0,0,1,0,0
0,-0.8501016623707052,-1.4457625342424598,-0.45737242754195395,-1.3125958504115423,0.3759040676204694,-0.4033353763771789,-0.3795835686836995,-0.2955091934498363,-0.8317392139362764,-1.8228116378281993,-0.34009412811111933,-0.5975257577314649,-0.5098039564570336,-0.38156347073106917,-0.5320939540808707,-0.421485841197821,1,0,0,0,0,0
0,1.3011645358217843,-0.4575763897035416,0.7465498333426733,-1.086947350284614,0.6693393857119581,0.5041692204714737,1.6090711690701125,-0.9081502042604723,2.067608334304314,-1.920203096337666,1.6336245533061693,1.343023696033222,2.065667917908452,0.7304215011137609,-0.15519406994025398,0.1392735823088452,0,0,1,0,0,0
0,-0.678000366515306,-0.22953343327148354,-0.9088432753736891,0.04129515035002589,-1.3847078409284628,-0.4033353763771789,-0.6901958326723765,-0.050452789125581834,-0.2731141327488388,-0.20611342657101775,-1.0578100122628606,-0.813142363705319,-0.8777285099378173,-0.6595597136922766,-0.5320939540808707,-0.421485841197821,0,0,1,0,0,0
0,1.0430125920386855,1.0627099865101788,1.1980206811744085,1.395186151111594,0.3759040676204694,-0.4033353763771789,-0.744509226414325,-0.11171689020664544,-0.24810106941208787,-0.011330509552077449,-1.0578100122628606,-0.813142363705319,-0.8777285099378173,-0.6595597136922766,-0.5320939540808707,-0.421485841197821,0,0,0,1,0,0
0,-0.7640510144430056,-0.15351911446079752,-0.7583529927631107,0.2669436504769539,-1.0912725228369742,1.4116738173201264,0.08717970231307949,-0.4793014966930271,0.12987410989881515,0.8359751794802983,1.0953376401923633,1.1274070900593678,0.5939697039853175,0.7304215011137609,0.975505582481596,0.1392735823088452,0,0,0,0,0,1
0,2.548898930773428,0.6826383924567486,1.799981811616722,0.4925921506038819,0.08246874952898071,3.2266830110174314,-0.3795835686836995,-1.2144707096657903,-0.5204655368567092,-0.5567226772051047,1.8130535243441048,2.2054901199286383,1.3298188109468847,2.1204027159197985,2.4831051190440627,2.38231127633551,0,0,0,0,0,1
0,0.44065805654478846,-0.30554775208216955,0.14458870290035966,-0.6356503500307581,0.08246874952898071,1.4116738173201264,1.0095719985895382,-1.0306784064225996,0.7496422347983106,2.189716452761915,1.8130535243441048,1.989873513954784,2.065667917908452,1.842406472958591,1.3524054666222127,2.38231127633551,0,0,0,0,0,1
0,-0.7640510144430056,-1.4457625342424598,-0.30688214493137556,-1.086947350284614,0.6693393857119581,-0.4033353763771789,-0.49406413304867336,-0.17298099128770905,-0.21752954755605894,0.20293069916875273,-1.0578100122628606,-0.813142363705319,-0.8777285099378173,-0.6595597136922766,-0.5320939540808707,-0.421485841197821,0,0,1,0,0,0
0,-0.5919497185876064,-0.8376479837569717,-0.15639186232079716,-1.3125958504115423,0.9627747038034468,2.319178414168779,1.4929008546776115,-0.5405655977740907,-0.6761023753964928,-0.7515055942240416,1.6336245533061693,1.343023696033222,1.6977433644276683,1.5644102299973834,2.106205234903446,2.38231127633551,0,0,1,0,0,0
0,-0.5489243946237566,0.4545954360246906,0.5960595507320949,0.7182406507308099,1.5496453399864243,-0.4033353763771789,-0.3795835686836995,0.9297728281714359,-0.967921447658587,-0.4885486562484763,-0.8783810412249253,-0.813142363705319,-0.8777285099378173,-0.6595597136922766,-0.5320939540808707,-0.421485841197821,1,0,0,0,0,0
