is_host,goals_scored_last_4y,goals_received_last_4y,wins_last_4y,losses_last_4y,draws_last_4y,world_cup_titles_before,squad_total_market_value_eur,fifa_rank_pre_tournament,fifa_points_pre_tournament,squad_avg_age,world_cup_participations_before,groups_passed_before,round16_before,quarterfinals_before,semifinals_before,finals_before,quarter_finalist,continent_Africa,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America
0,-0.3626266040880262,-0.042211502232263574,-0.006798888316523085,-0.43354750928583236,0.6303283423000178,-0.39454095015381224,-0.8469594464756082,-0.1399056809960456,-0.7124257812078776,-1.5141185277878793,-0.47430131899508365,-0.7813252386987708,-0.8332474262799016,-0.6325495563913094,-0.5165073843283902,-0.40417955430969543,0,1,0,0,0,0,0
0,-1.630059395075303,-1.0737071204170359,-1.6022713465939404,-0.43354750928583236,1.2038972604118825,-0.39454095015381224,-0.17359496433375693,1.1811709133272696,-0.9415669686239944,-0.5962681273355287,-1.0163599692751792,-0.7813252386987708,-0.8332474262799016,-0.6325495563913094,-0.5165073843283902,-0.40417955430969543,1,0,0,1,0,0,0
0,0.9893017062984024,-0.48428105288288026,1.7337165207133867,-0.22227562658816793,0.34354388324408547,-0.39454095015381224,0.08814782372693489,-1.0206234105449223,-0.54056989064579,-0.8716232474712345,0.24844354804504384,0.09339456206020295,0.2803268603493869,-0.06369936984736843,-0.1336138793436376,-0.40417955430969543,0,0,0,0,1,0,0
0,0.44008083020391575,-0.33692453599934136,0.1382440624359694,-0.6448193919834968,0.05675942418815311,1.4530654505664793,1.109007016875076,-1.0206234105449223,0.7824476795544077,2.0838550419853337,1.8746194988853306,2.061514113767894,2.1362840047315346,1.9272762830564247,1.397960140595373,2.491435163132899,0,0,0,0,0,0,1
0,0.017603233208156824,0.25250153153481425,-0.4419277405740005,-0.011003743890503482,0.05675942418815311,-0.39454095015381224,-0.848174680848747,0.6857671904560264,-0.6442289992387952,0.8080429853565656,-0.2936151022350518,-0.5626452885090273,-0.4620559974034721,-0.6325495563913094,-0.5165073843283902,-0.40417955430969543,0,0,0,0,0,1,0
0,1.3272837838950096,-0.48428105288288026,0.5733729146934469,-1.27863504007649,-1.0903784120355762,-0.39454095015381224,1.3424878157963573,-1.130713126738532,0.9379363424439155,0.31240376911229706,1.1518746318452031,0.9681143628191767,1.765092575855105,-0.06369936984736843,-0.1336138793436376,-0.40417955430969543,1,0,0,1,0,0,0
0,0.44008083020391575,-1.6631331879511915,1.0085017669509244,-1.4899069227741546,-1.0903784120355762,4.224475051646917,2.0490998639930607,-1.1857579848353368,1.2980153512406705,1.2394326735691727,2.597364365925458,3.1549138647166113,2.8786668624843936,3.349401749416277,3.312427665519136,3.0705581066214176,1,0,0,0,0,0,1
0,-1.1653340383799682,-0.5579593113246497,-1.0220995435839706,-0.011003743890503482,0.34354388324408547,-0.39454095015381224,-0.22298333565235176,-0.4151299714800696,0.08411263219100441,1.0466840894741782,-0.11292888547501992,-0.3439653383192839,-0.09086456852704258,-0.34812446311933887,-0.5165073843283902,-0.40417955430969543,0,0,0,0,0,0,1
0,-0.6161131622854816,1.0629623743942782,-0.7320136420789856,0.8340837869001543,0.34354388324408547,-0.39454095015381224,-0.8801135329632958,-0.029815964802436,-0.19140236696408833,2.3224961461029463,-0.2936151022350518,-0.3439653383192839,-0.09086456852704258,-0.34812446311933887,-0.5165073843283902,-0.40417955430969543,0,0,0,0,1,0,0
0,-0.27813108468887443,-1.1473853788588053,-0.15184183906901558,-0.6448193919834968,-0.5168094939237116,-0.39454095015381224,0.12846867703057002,-0.1949505390928504,-0.025002218959527367,0.5969373932525246,-0.2936151022350518,-0.5626452885090273,-0.4620559974034721,-0.34812446311933887,-0.1336138793436376,-0.40417955430969543,1,0,0,1,0,0,0
0,-0.9963429995816646,-0.6316375697664192,-1.3121854450889554,-0.011003743890503482,0.05675942418815311,-0.39454095015381224,-0.1974634138164343,-0.6353094038672888,0.26415213658938186,-0.1006289110912601,-0.2936151022350518,-0.1252853881295405,0.2803268603493869,-0.34812446311933887,-0.5165073843283902,-0.40417955430969543,0,0,0,1,0,0,0
0,-1.4610683562769995,-1.2947418957423442,-0.4419277405740005,0.41154002150482544,-1.3771628710915087,-0.39454095015381224,-0.3906856791455236,1.1811709133272696,-0.8324521174734625,1.588215825741065,-0.6549875357551156,-0.5626452885090273,-0.4620559974034721,-0.6325495563913094,-0.5165073843283902,-0.40417955430969543,0,1,0,0,0,0,0
0,-0.23588332498929854,-1.2210636373005748,0.42832996394095435,-1.27863504007649,-0.5168094939237116,0.5292622502063336,1.7160321661858304,-0.6353094038672888,0.2614242653106186,-1.1010858475843222,1.513247065365267,1.624154213388407,1.3939011469786755,1.6428511897844542,0.249279625641115,0.17494338917882343,1,0,0,1,0,0,0
0,0.48232858990349164,0.031466756209505876,1.0085017669509244,-0.6448193919834968,-1.0903784120355762,0.5292622502063336,2.2031853505359322,-0.9105336943513128,0.6651492145675861,-1.1194428555933689,1.513247065365267,0.9681143628191767,1.3939011469786755,1.3584260965124837,1.397960140595373,0.7540663326673424,1,0,0,1,0,0,0
0,1.1160449853971302,0.10514501465127533,0.5733729146934469,-0.22227562658816793,-0.5168094939237116,3.3006718512867708,1.7440448764794687,-1.2408028429321416,1.6471828749223723,-0.1006289110912601,2.2359919324053945,3.1549138647166113,2.8786668624843936,3.918251935960218,4.461108180473394,4.228803993598455,0,0,0,1,0,0,0
0,0.017603233208156824,1.4313536666031255,-0.29688478982150807,1.4678994349931476,-0.8035939529796439,-0.39454095015381224,-0.769745323997704,-0.0848608228992408,-0.12593345627376926,1.2210756655601227,-1.0163599692751792,-0.7813252386987708,-0.8332474262799016,-0.6325495563913094,-0.5165073843283902,-0.40417955430969543,0,0,0,1,0,0,0
0,-0.024644526491419072,-1.6631331879511915,0.5733729146934469,-1.4899069227741546,-0.8035939529796439,-0.39454095015381224,-0.8589559909283898,0.7408120485528312,-0.6715077120264281,-0.018022375050548673,-0.2936151022350518,-0.7813252386987708,-0.8332474262799016,-0.6325495563913094,-0.5165073843283902,-0.40417955430969543,0,0,1,0,0,0,0
0,0.9470539465988265,0.39985804841835315,0.2832870131884619,0.20026813880716096,-0.23002503486777923,-0.39454095015381224,-0.769309086017603,2.0618886428761463,-1.1843475124339276,1.2210756655601227,-0.11292888547501992,-0.3439653383192839,-0.09086456852704258,-0.6325495563913094,-0.5165073843283902,-0.40417955430969543,0,0,1,0,0,0,0
0,0.9470539465988265,1.6523884419284338,1.5886735699608943,0.20026813880716096,1.777466178523747,-0.39454095015381224,-0.5305311116236646,-0.4701748295768744,0.09502411730605759,1.8268569298586743,1.6939332821252988,0.9681143628191767,1.765092575855105,-0.06369936984736843,-0.5165073843283902,-0.40417955430969543,0,0,0,0,1,0,0
0,-0.6161131622854816,-1.8841679632764998,-0.006798888316523085,-0.6448193919834968,-1.0903784120355762,-0.39454095015381224,-0.6016379023801526,0.9609914809400504,-0.734248751437984,-0.018022375050548673,-0.2936151022350518,-0.5626452885090273,-0.4620559974034721,-0.6325495563913094,-0.5165073843283902,-0.40417955430969543,0,1,0,0,0,0,0
0,-1.5455638756761512,-0.8526723450917275,-1.457228395841448,-0.011003743890503482,-0.5168094939237116,-0.39454095015381224,-0.5848427401462581,1.346305487617684,-0.919743998393888,-1.1836923836250337,-0.11292888547501992,-0.1252853881295405,0.2803268603493869,-0.6325495563913094,-0.5165073843283902,-0.40417955430969543,0,1,0,0,0,0,0
0,-1.1230862786803923,1.2839971497195866,-1.3121854450889554,1.4678994349931476,1.4906817194678148,-0.39454095015381224,-0.9850910868890661,1.7316194942953176,-1.0452260772169994,1.487252281691307,-1.0163599692751792,-0.7813252386987708,-0.8332474262799016,-0.6325495563913094,-0.5165073843283902,-0.40417955430969543,0,0,0,0,1,0,0
0,-0.3626266040880262,0.17882327309304477,-0.006798888316523085,0.20026813880716096,0.05675942418815311,-0.39454095015381224,-0.8847251916100793,-0.6903542619640936,0.46601461121786564,0.17472620904444575,-0.2936151022350518,-0.3439653383192839,-0.8332474262799016,-0.34812446311933887,-0.5165073843283902,-0.40417955430969543,0,0,0,0,0,0,1
0,0.2710897914056122,-0.33692453599934136,-0.586970691326493,-1.27863504007649,0.34354388324408547,-0.39454095015381224,-0.14997579369685166,-0.855488836254508,0.6215032741073734,0.9732560574379885,0.24844354804504384,0.31207451224994637,-0.09086456852704258,-0.06369936984736843,0.249279625641115,-0.40417955430969543,0,0,0,1,0,0,0
0,0.6513196287017953,-0.6316375697664192,1.0085017669509244,-0.22227562658816793,-0.8035939529796439,-0.39454095015381224,0.534699716071908,-1.0756682686417272,0.8697395604748333,1.0283270814651315,0.06775733128501195,-0.1252853881295405,-0.09086456852704258,-0.06369936984736843,0.249279625641115,-0.40417955430969543,0,0,0,1,0,0,0
1,-0.827351960783361,0.694571082185431,-1.6022713465939404,1.0453556695978188,-0.23002503486777923,-0.39454095015381224,-0.5009604085439507,2.5572923657473896,-1.3589312742747783,1.4597167696777353,-0.47430131899508365,-0.7813252386987708,-0.8332474262799016,-0.6325495563913094,-0.5165073843283902,-0.40417955430969543,1,0,0,1,0,0,0
0,0.5245763496030675,1.5787101834866644,-0.15184183906901558,1.4678994349931476,-1.0903784120355762,-0.39454095015381224,-0.9460477876700129,2.392157791456975,-1.3343804327659088,1.3587532256279773,-0.2936151022350518,-0.5626452885090273,-0.4620559974034721,-0.6325495563913094,-0.5165073843283902,-0.40417955430969543,0,0,1,0,0,0,0
0,-0.6161131622854816,-1.4420984126258831,0.1382440624359694,-1.27863504007649,0.34354388324408547,-0.39454095015381224,-0.07232543323884641,0.1903634675847832,-0.31961231706596316,-0.23830647115911466,-0.8356737525151474,-0.5626452885090273,-0.4620559974034721,-0.34812446311933887,-0.5165073843283902,-0.40417955430969543,0,1,0,0,0,0,0
0,-1.24982955777912,0.031466756209505876,-1.457228395841448,0.41154002150482544,-1.0903784120355762,-0.39454095015381224,-0.12056088989574533,0.5756774742624168,-0.5569371183183698,-0.4494120632631524,0.9711884150851713,0.7494344126294332,-0.09086456852704258,0.789575909968543,0.249279625641115,-0.40417955430969543,0,0,0,1,0,0,0
0,0.3133375511051881,0.4735363068601226,1.0085017669509244,0.6228119042024899,-0.23002503486777923,-0.39454095015381224,-0.7321976978532834,1.841709210488927,-1.1216064730223718,0.49597384920276655,0.6098159815651076,-0.3439653383192839,-0.09086456852704258,-0.34812446311933887,-0.1336138793436376,-0.40417955430969543,0,0,1,0,0,0,0
0,0.7780629078005229,-1.1473853788588053,0.42832996394095435,-0.8560912746811613,-1.0903784120355762,0.5292622502063336,2.0273191248437246,-0.7453991200608984,0.46601461121786564,1.1384691295194114,1.513247065365267,1.1867943130089202,1.765092575855105,0.789575909968543,-0.1336138793436376,0.17494338917882343,0,0,0,1,0,0,0
0,-0.5738654025859057,-0.33692453599934136,-0.877056592831478,0.41154002150482544,0.9171128013559501,-0.39454095015381224,-0.6318318025742967,0.025228893294368802,-0.2050417233579048,0.9090065294063236,0.9711884150851713,0.9681143628191767,0.6515182892258164,0.5051508166965725,0.6321731306258677,0.17494338917882343,1,0,0,1,0,0,0
0,-0.4048743637876021,-1.0000288619752664,-0.15184183906901558,-0.6448193919834968,-1.3771628710915087,-0.39454095015381224,-0.3257173799661733,-0.9655785524481176,0.6651492145675861,-0.06391489507316686,0.7905021983251395,0.5307544624396898,1.022709718102246,0.22072572342460203,-0.5165073843283902,-0.40417955430969543,0,0,0,1,0,0,0
0,-0.7851042010837852,-0.042211502232263574,-0.7320136420789856,-0.22227562658816793,0.6303283423000178,-0.39454095015381224,-0.8213460450725262,-0.1399056809960456,-0.12320558499500596,-0.6605176553671935,-0.2936151022350518,-0.7813252386987708,-0.8332474262799016,-0.6325495563913094,-0.5165073843283902,-0.40417955430969543,0,1,0,0,0,0,0
0,-0.7428564413842093,-0.18956801911580248,-0.7320136420789856,0.20026813880716096,-1.0903784120355762,1.4530654505664793,0.15648138732420835,-0.5252196876736792,0.17413238439019313,0.8080429853565656,1.1518746318452031,1.1867943130089202,0.6515182892258164,0.789575909968543,1.0150666356106204,0.17494338917882343,1,0,0,0,0,0,1
0,0.5668241093026435,-1.2947418957423442,1.0085017669509244,-1.4899069227741546,0.34354388324408547,1.4530654505664793,1.0058055747254318,-1.130713126738532,2.2360757265817925,0.5051523532072915,2.0553057156453627,2.2801940639576372,2.507475433607964,1.9272762830564247,1.397960140595373,2.491435163132899,1,0,0,0,0,0,1
0,-0.6583609219850575,-1.8841679632764998,-0.7320136420789856,-1.0673631573788258,-1.663947330147441,-0.39454095015381224,-0.8849744704558514,0.795856906649636,1.458195952729651,0.22979723307158562,-0.11292888547501992,-0.5626452885090273,-0.4620559974034721,-0.6325495563913094,-0.5165073843283902,-0.40417955430969543,0,0,0,0,0,1,0
0,1.8765046599894961,0.031466756209505876,1.2985876684559092,-0.6448193919834968,-1.3771628710915087,-0.39454095015381224,0.7502947578090422,-1.1857579848353368,2.352910453451224,0.5051523532072915,1.3325608486052352,1.1867943130089202,2.1362840047315346,0.22072572342460203,0.249279625641115,-0.40417955430969543,0,0,0,1,0,0,0
0,1.1160449853971302,-1.8841679632764998,1.5886735699608943,-1.701178805471819,-0.5168094939237116,4.224475051646917,2.5475952358257925,-1.2408028429321416,2.4199888081960133,0.5969373932525246,2.77805058268549,3.3735938149063545,3.249858291360823,3.6338268426882476,3.312427665519136,3.0705581066214176,1,0,0,0,0,0,1
0,-1.3765728368778476,-1.0737071204170359,-1.0220995435839706,-0.6448193919834968,1.2038972604118825,-0.39454095015381224,-0.5216505527430341,1.07108119713366,1.4110583370326215,-0.8716232474712345,0.24844354804504384,-0.5626452885090273,-0.4620559974034721,-0.34812446311933887,-0.5165073843283902,-0.40417955430969543,0,1,0,0,0,0,0
0,1.7497613808907686,-0.7789940866499581,0.7184158654459394,-0.22227562658816793,-1.9507317892033733,-0.39454095015381224,-0.42100421876255373,0.9609914809400504,1.4207695587850186,-0.3209130071998261,-0.8356737525151474,-0.7813252386987708,-0.8332474262799016,-0.6325495563913094,-0.5165073843283902,-0.40417955430969543,0,0,0,0,1,0,0
0,-1.24982955777912,0.9892841159525088,-0.877056592831478,1.8904432003884766,0.6303283423000178,-0.39454095015381224,-0.9462035869486205,0.4105428999720024,1.498759398644861,-0.045557887064120235,-0.11292888547501992,-0.3439653383192839,-0.09086456852704258,-0.34812446311933887,-0.5165073843283902,-0.40417955430969543,0,0,0,0,1,0,0
0,-0.10914004589057086,1.4313536666031255,-0.29688478982150807,0.6228119042024899,-0.23002503486777923,-0.39454095015381224,0.17009824427450862,-0.6353094038672888,1.8862535137931875,0.13801219302634923,-0.11292888547501992,-0.3439653383192839,-0.09086456852704258,-0.06369936984736843,0.249279625641115,0.17494338917882343,1,0,0,1,0,0,0
0,0.9893017062984024,-0.4106027944411108,0.7184158654459394,-0.22227562658816793,-0.8035939529796439,-0.39454095015381224,0.0953145905428824,-0.7453991200608984,1.943347859657703,-0.045557887064120235,-0.11292888547501992,0.09339456206020295,0.6515182892258164,-0.34812446311933887,-0.5165073843283902,-0.40417955430969543,0,0,0,1,0,0,0
0,-0.869599720482937,0.8419275990689699,-1.167142494336463,0.8340837869001543,1.4906817194678148,-0.39454095015381224,-0.5481364301063183,1.1261260552304648,1.3918268445173405,-1.5141185277878793,-0.47430131899508365,-0.5626452885090273,-0.4620559974034721,-0.6325495563913094,-0.5165073843283902,-0.40417955430969543,0,0,0,0,0,0,1
0,1.5807703420924648,-0.7789940866499581,1.0085017669509244,-0.6448193919834968,-0.5168094939237116,0.5292622502063336,2.921513504483924,-1.0206234105449223,2.112203091813151,-0.7798382074260014,1.6939332821252988,1.8428341635781504,1.765092575855105,1.9272762830564247,0.6321731306258677,0.17494338917882343,1,0,0,1,0,0,0
0,0.6935673884013711,-0.33692453599934136,0.7184158654459394,-1.0673631573788258,0.05675942418815311,1.4530654505664793,2.2048368228891726,-1.0756682686417272,2.1976127415512297,-0.688053167380765,1.6939332821252988,1.1867943130089202,1.765092575855105,1.6428511897844542,1.7808536455801256,1.3331892761558612,1,0,0,1,0,0,0
0,1.4962748226933131,0.9156058575107393,-0.006798888316523085,-0.6448193919834968,0.9171128013559501,3.3006718512867708,1.7545769077133395,-0.6903542619640936,1.8987198855371357,-0.5044830872902956,2.4166781491654263,3.1549138647166113,2.8786668624843936,3.918251935960218,4.461108180473394,4.228803993598455,0,0,0,1,0,0,0
0,-1.714554914474455,-0.8526723450917275,-1.457228395841448,-0.22227562658816793,0.05675942418815311,-0.39454095015381224,-0.3287710458268814,2.0618886428761463,1.1970841139264286,-2.340183888194997,-0.47430131899508365,-0.3439653383192839,-0.09086456852704258,-0.34812446311933887,-0.5165073843283902,-0.40417955430969543,0,1,0,0,0,0,0
0,0.059850992907732714,-1.6631331879511915,0.2832870131884619,-1.0673631573788258,-1.663947330147441,-0.39454095015381224,-0.8191336953162989,-0.1949505390928504,1.6652141040749973,1.5147877937048753,-0.11292888547501992,-0.7813252386987708,-0.8332474262799016,-0.6325495563913094,-0.5165073843283902,-0.40417955430969543,0,0,1,0,0,0,0
0,1.7920091405903444,-0.33692453599934136,1.8787594714658793,-0.011003743890503482,-1.0903784120355762,-0.39454095015381224,-0.5247665383151852,0.025228893294368802,1.6513837966916676,0.5051523532072915,0.06775733128501195,-0.1252853881295405,0.2803268603493869,-0.6325495563913094,-0.5165073843283902,-0.40417955430969543,0,0,1,0,0,0,0
0,1.2850360241954337,1.4313536666031255,1.8787594714658793,1.0453556695978188,0.34354388324408547,-0.39454095015381224,-0.45590325717064595,-0.580264545770484,1.884207610334115,1.1476476335239363,1.8746194988853306,1.1867943130089202,2.1362840047315346,-0.06369936984736843,-0.5165073843283902,-0.40417955430969543,0,0,0,0,1,0,0
